"","GRP","variable","meanvar","sdvar"
"68","Jam_6","Ht",0.836835294117647,0.140727560116953
"69","Jam_6","N_ALLELES",14.8235294117647,8.13353623983479
"70","Jam_6","SHANNON_IDX",2.20236604445338,0.743541281107323
"71","Jam_6","SIMPSON_IDX",0.822232213211768,0.137839388146282
"72","Jam_6","STODD_TAYLOR_IDX",9.64035408187284,6.91627596483986
"73","Jam_6_2016","EVENNESS",0.789079721091989,0.103685494822323
"74","Jam_6_2016","Fis",-0.0242,0.0717126296408101
"75","Jam_6_2016","Ho",0.851611764705882,0.127277982592989
"76","Jam_6_2016","Hs",0.836835294117647,0.140727560116953
"77","Jam_6_2016","Ht",0.836835294117647,0.140727560116953
"78","Jam_6_2016","N_ALLELES",14.8235294117647,8.13353623983479
"79","Jam_6_2016","SHANNON_IDX",2.20236604445338,0.743541281107323
"80","Jam_6_2016","SIMPSON_IDX",0.822232213211768,0.137839388146282
"81","Jam_6_2016","STODD_TAYLOR_IDX",9.64035408187284,6.91627596483986
"82","Mor","EVENNESS",0.75652359704782,0.098974489893747
"83","Mor","Fis",0.0101647058823529,0.148541441781311
"84","Mor","Ho",0.810023529411765,0.156693863669784
"85","Mor","Hs",0.822488235294118,0.132329828848001
"86","Mor","Ht",0.822488235294118,0.132329828848001
"87","Mor","N_ALLELES",13.1176470588235,7.47397445256853
"88","Mor","SHANNON_IDX",2.06627702735792,0.679709681299021
"89","Mor","SIMPSON_IDX",0.802311807283487,0.130143406947753
"90","Mor","STODD_TAYLOR_IDX",7.82127241076062,5.45046662543551
"91","Mor_6","EVENNESS",0.75652359704782,0.098974489893747
"92","Mor_6","Fis",0.0101647058823529,0.148541441781311
"93","Mor_6","Ho",0.810023529411765,0.156693863669784
"94","Mor_6","Hs",0.822488235294118,0.132329828848001
"95","Mor_6","Ht",0.822488235294118,0.132329828848001
"96","Mor_6","N_ALLELES",13.1176470588235,7.47397445256853
"97","Mor_6","SHANNON_IDX",2.06627702735792,0.679709681299021
"98","Mor_6","SIMPSON_IDX",0.802311807283487,0.130143406947753
"99","Mor_6","STODD_TAYLOR_IDX",7.82127241076062,5.45046662543551
"100","Mor_6_2016","EVENNESS",0.75652359704782,0.098974489893747
"101","Mor_6_2016","Fis",0.0101647058823529,0.148541441781311
"102","Mor_6_2016","Ho",0.810023529411765,0.156693863669784
"103","Mor_6_2016","Hs",0.822488235294118,0.132329828848001
"104","Mor_6_2016","Ht",0.822488235294118,0.132329828848001
"105","Mor_6_2016","N_ALLELES",13.1176470588235,7.47397445256853
"106","Mor_6_2016","SHANNON_IDX",2.06627702735792,0.679709681299021
"107","Mor_6_2016","SIMPSON_IDX",0.802311807283487,0.130143406947753
"108","Mor_6_2016","STODD_TAYLOR_IDX",7.82127241076062,5.45046662543551
"109","Mt","EVENNESS",0.724302713223012,0.109883845948115
"110","Mt","Fis",-0.00130588235294118,0.0957777275165542
"111","Mt","Ho",0.8213,0.13028775844261
"112","Mt","Hs",0.828129411764706,0.146582096300614
"113","Mt","Ht",0.828129411764706,0.146582096300614
"114","Mt","N_ALLELES",21.3529411764706,9.68853172874113
"115","Mt","SHANNON_IDX",2.31655533236689,0.765237860464762
"116","Mt","SIMPSON_IDX",0.825031037852076,0.145975771441468
"117","Mt","STODD_TAYLOR_IDX",10.1174327798026,7.26960273331814
"118","Mt_1","EVENNESS",0.77033275783766,0.0950518859353721
"119","Mt_1","Fis",-0.0275470588235294,0.128853177675441
"120","Mt_1","Ho",0.845705882352941,0.13582461333733
"121","Mt_1","Hs",0.830664705882353,0.134786636676158
"122","Mt_1","Ht",0.830664705882353,0.134786636676158
"123","Mt_1","N_ALLELES",13.4705882352941,6.87493315475525
"124","Mt_1","SHANNON_IDX",2.12253247416264,0.677104043641259
"125","Mt_1","SIMPSON_IDX",0.813268832211526,0.131327670387977
"126","Mt_1","STODD_TAYLOR_IDX",8.40780256316955,5.81529801109599
"127","Mt_1_2015","EVENNESS",0.866016478638514,0.0980252461646084
"128","Mt_1_2015","Fis",-0.0198235294117647,0.210488261339593
"129","Mt_1_2015","Ho",0.821570588235294,0.222027128873663
"130","Mt_1_2015","Hs",0.809805882352941,0.168298950793626
"131","Mt_1_2015","Ht",0.809805882352941,0.168298950793626
"132","Mt_1_2015","N_ALLELES",6.17647058823529,2.62762473818197
"133","Mt_1_2015","SHANNON_IDX",1.58643689082171,0.542855649445627
"134","Mt_1_2015","SIMPSON_IDX",0.735220588235294,0.153051546526502
"135","Mt_1_2015","STODD_TAYLOR_IDX",5.01811539280579,2.49075226060662
"136","Mt_1_2016","EVENNESS",0.791444140673137,0.0801365343810592
"137","Mt_1_2016","Fis",-0.0349235294117647,0.160800643381066
"138","Mt_1_2016","Ho",0.851570588235294,0.132264856276648
"139","Mt_1_2016","Hs",0.835064705882353,0.137036719263381
"140","Mt_1_2016","Ht",0.835064705882353,0.137036719263381
"141","Mt_1_2016","N_ALLELES",12.1176470588235,6.04030579669995
"142","Mt_1_2016","SHANNON_IDX",2.07879883491558,0.648120210427395
"143","Mt_1_2016","SIMPSON_IDX",0.812366314591177,0.131832179554895
"144","Mt_1_2016","STODD_TAYLOR_IDX",8.0610477721286,5.21046137964469
"145","Mt_2","EVENNESS",0.754165934121691,0.108179819294003
"146","Mt_2","Fis",0.0252235294117647,0.107667825564394
"147","Mt_2","Ho",0.803117647058823,0.132470073201903
"148","Mt_2","Hs",0.830341176470588,0.144021899631721
"149","Mt_2","Ht",0.830341176470588,0.144021899631721
"150","Mt_2","N_ALLELES",14.3529411764706,7.27960486969063
"151","Mt_2","SHANNON_IDX",2.17446494838296,0.707312755726462
"152","Mt_2","SIMPSON_IDX",0.814124208023754,0.140688987815448
"153","Mt_2","STODD_TAYLOR_IDX",8.84161658705034,6.13504822047516
"154","Mt_2_2015","EVENNESS",0.847344272579899,0.0867262363853244
"155","Mt_2_2015","Fis",0.0163176470588235,0.175327120104443
"156","Mt_2_2015","Ho",0.8177,0.135880190793213
"157","Mt_2_2015","Hs",0.844835294117647,0.136135575535826
"158","Mt_2_2015","Ht",0.844835294117647,0.136135575535826
"159","Mt_2_2015","N_ALLELES",8.05882352941176,3.34422241027892
"160","Mt_2_2015","SHANNON_IDX",1.8309084225232,0.502859302205877
"161","Mt_2_2015","SIMPSON_IDX",0.791256201554696,0.123637126156414
"162","Mt_2_2015","STODD_TAYLOR_IDX",6.10659652618829,2.87285267010585
"163","Mt_2_2016","EVENNESS",0.762832135661521,0.111940868974818
"164","Mt_2_2016","Fis",0.0290294117647059,0.129826079644586
"165","Mt_2_2016","Ho",0.797523529411765,0.163362474766284
"166","Mt_2_2016","Hs",0.824288235294118,0.154447624141458
"167","Mt_2_2016","Ht",0.824288235294118,0.154447624141458
"168","Mt_2_2016","N_ALLELES",12.5294117647059,6.15546146786355
"169","Mt_2_2016","SHANNON_IDX",2.08434460929284,0.681954095447071
"170","Mt_2_2016","SIMPSON_IDX",0.800898066927684,0.149570297074816
"171","Mt_2_2016","STODD_TAYLOR_IDX",8.07213628670512,5.289779207479
"172","Mt_3","EVENNESS",0.751382420085356,0.0991452016857267
"173","Mt_3","Fis",0.00238823529411765,0.0855689333399755
"174","Mt_3","Ho",0.816617647058824,0.127419490440504
"175","Mt_3","Hs",0.8267,0.150010716283871
"176","Mt_3","Ht",0.8267,0.150010716283871
"177","Mt_3","N_ALLELES",16.9411764705882,7.85390498601885
"178","Mt_3","SHANNON_IDX",2.23712899330418,0.744320640938244
"179","Mt_3","SIMPSON_IDX",0.819511918085179,0.148595207195321
"180","Mt_3","STODD_TAYLOR_IDX",9.51951044857962,6.43049183785676
"181","Mt_3_adults","EVENNESS",0.751382420085356,0.0991452016857267
"182","Mt_3_adults","Fis",0.00238823529411765,0.0855689333399755
"183","Mt_3_adults","Ho",0.816617647058824,0.127419490440504
"184","Mt_3_adults","Hs",0.8267,0.150010716283871
"185","Mt_3_adults","Ht",0.8267,0.150010716283871
"186","Mt_3_adults","N_ALLELES",16.9411764705882,7.85390498601885
"187","Mt_3_adults","SHANNON_IDX",2.23712899330418,0.744320640938244
"188","Mt_3_adults","SIMPSON_IDX",0.819511918085179,0.148595207195321
"189","Mt_3_adults","STODD_TAYLOR_IDX",9.51951044857962,6.43049183785676
"190","Mt_4","EVENNESS",0.819616583490238,0.0883332996485063
"191","Mt_4","Fis",-0.0210411764705882,0.126426386974909
"192","Mt_4","Ho",0.859158823529412,0.153464666368286
"193","Mt_4","Hs",0.846588235294118,0.137123078301726
"194","Mt_4","Ht",0.846588235294118,0.137123078301726
"195","Mt_4","N_ALLELES",9.76470588235294,3.73378848766079
"196","Mt_4","SHANNON_IDX",1.98057610134165,0.531338235091783
"197","Mt_4","SIMPSON_IDX",0.80877269426289,0.129894570481294
"198","Mt_4","STODD_TAYLOR_IDX",7.06243920687286,3.42978780993578
"199","Mt_4_adults","EVENNESS",0.819616583490238,0.0883332996485063
"200","Mt_4_adults","Fis",-0.0210411764705882,0.126426386974909
"201","Mt_4_adults","Ho",0.859158823529412,0.153464666368286
"202","Mt_4_adults","Hs",0.846588235294118,0.137123078301726
"203","Mt_4_adults","Ht",0.846588235294118,0.137123078301726
"204","Mt_4_adults","N_ALLELES",9.76470588235294,3.73378848766079
"205","Mt_4_adults","SHANNON_IDX",1.98057610134165,0.531338235091783
"206","Mt_4_adults","SIMPSON_IDX",0.80877269426289,0.129894570481294
"207","Mt_4_adults","STODD_TAYLOR_IDX",7.06243920687286,3.42978780993578
"208","Mt_5","EVENNESS",0.772079273383655,0.110538145453297
"209","Mt_5","Fis",-0.00917058823529412,0.174470412121604
"210","Mt_5","Ho",0.805952941176471,0.187940921959691
"211","Mt_5","Hs",0.809823529411765,0.174179054888252
"212","Mt_5","Ht",0.809823529411765,0.174179054888252
"213","Mt_5","N_ALLELES",11.1764705882353,5.57040499108511
"214","Mt_5","SHANNON_IDX",1.97383901728692,0.691684011582671
"215","Mt_5","SIMPSON_IDX",0.782370568542999,0.167697412986557
"216","Mt_5","STODD_TAYLOR_IDX",7.16365430394396,4.27711789902254
"217","Mt_5_2015","EVENNESS",0.835590527197446,0.0942393243370711
"218","Mt_5_2015","Fis",-0.0380764705882353,0.182136760187955
"219","Mt_5_2015","Ho",0.798317647058824,0.201317511146243
"220","Mt_5_2015","Hs",0.783576470588235,0.193477303350457
"221","Mt_5_2015","Ht",0.783576470588235,0.193477303350457
"222","Mt_5_2015","N_ALLELES",6.82352941176471,3.00489796244496
"223","Mt_5_2015","SHANNON_IDX",1.63594256152836,0.586774098435059
"224","Mt_5_2015","SIMPSON_IDX",0.733798727824463,0.178773995094134
"225","Mt_5_2015","STODD_TAYLOR_IDX",5.28097514581832,2.74657873531079
"226","Mt_5_2016","EVENNESS",0.818618853976918,0.126548616073534
"227","Mt_5_2016","Fis",0.00185882352941177,0.23420049118977
"228","Mt_5_2016","Ho",0.822894117647059,0.207964153974273
"229","Mt_5_2016","Hs",0.8376,0.166480227804986
"230","Mt_5_2016","Ht",0.8376,0.166480227804986
"231","Mt_5_2016","N_ALLELES",8.23529411764706,3.30774492223754
"232","Mt_5_2016","SHANNON_IDX",1.82776444807996,0.552329357072065
"233","Mt_5_2016","SIMPSON_IDX",0.776214527477658,0.152511071305088
"234","Mt_5_2016","STODD_TAYLOR_IDX",6.16655930055763,3.27979415628689
"235","Nap","EVENNESS",0.785280662655025,0.088779643517212
"236","Nap","Fis",-0.0131117647058824,0.152051076460975
"237","Nap","Ho",0.851258823529412,0.152502057604248
"238","Nap","Hs",0.845770588235294,0.130006508321247
"239","Nap","Ht",0.845770588235294,0.130006508321247
"240","Nap","N_ALLELES",14.0588235294118,7.3354497837155
"241","Nap","SHANNON_IDX",2.19203572115326,0.690876105519342
"242","Nap","SIMPSON_IDX",0.825730078748341,0.126750736687119
"243","Nap","STODD_TAYLOR_IDX",9.14953377707121,6.05585573386744
"244","Nap_6","EVENNESS",0.785280662655025,0.088779643517212
"245","Nap_6","Fis",-0.0131117647058824,0.152051076460975
"246","Nap_6","Ho",0.851258823529412,0.152502057604248
"247","Nap_6","Hs",0.845770588235294,0.130006508321247
"248","Nap_6","Ht",0.845770588235294,0.130006508321247
"249","Nap_6","N_ALLELES",14.0588235294118,7.3354497837155
"250","Nap_6","SHANNON_IDX",2.19203572115326,0.690876105519342
"251","Nap_6","SIMPSON_IDX",0.825730078748341,0.126750736687119
"252","Nap_6","STODD_TAYLOR_IDX",9.14953377707121,6.05585573386744
"253","Nap_6_2016","EVENNESS",0.785280662655025,0.088779643517212
"254","Nap_6_2016","Fis",-0.0131117647058824,0.152051076460975
"255","Nap_6_2016","Ho",0.851258823529412,0.152502057604248
"256","Nap_6_2016","Hs",0.845770588235294,0.130006508321247
"257","Nap_6_2016","Ht",0.845770588235294,0.130006508321247
"258","Nap_6_2016","N_ALLELES",14.0588235294118,7.3354497837155
"259","Nap_6_2016","SHANNON_IDX",2.19203572115326,0.690876105519342
"260","Nap_6_2016","SIMPSON_IDX",0.825730078748341,0.126750736687119
"261","Nap_6_2016","STODD_TAYLOR_IDX",9.14953377707121,6.05585573386744
"262","Shin","EVENNESS",0.719310374271525,0.125113154294878
"263","Shin","Fis",0.0196058823529412,0.0867626249501206
"264","Shin","Ho",0.800935294117647,0.135098889434631
"265","Shin","Hs",0.823964705882353,0.150103951235371
"266","Shin","Ht",0.823964705882353,0.150103951235371
"267","Shin","N_ALLELES",19.9411764705882,10.4849331676178
"268","Shin","SHANNON_IDX",2.29100689114171,0.772347274184683
"269","Shin","SIMPSON_IDX",0.819509796741191,0.149310332290118
"270","Shin","STODD_TAYLOR_IDX",9.84626465612924,7.16779212946764
"271","Shin_1","EVENNESS",0.734420931298258,0.132161630672629
"272","Shin_1","Fis",0.0170294117647059,0.0862135268150094
"273","Shin_1","Ho",0.798076470588235,0.129904121034572
"274","Shin_1","Hs",0.820464705882353,0.15383091749213
"275","Shin_1","Ht",0.820464705882353,0.15383091749213
"276","Shin_1","N_ALLELES",16.8823529411765,8.73843773895809
"277","Shin_1","SHANNON_IDX",2.21530932296901,0.751651825672758
"278","Shin_1","SIMPSON_IDX",0.811435322746467,0.152006383002374
"279","Shin_1","STODD_TAYLOR_IDX",9.18538327690293,6.54925401683285
"280","Shin_1_2016","EVENNESS",0.739217128638084,0.122895797452915
"281","Shin_1_2016","Fis",0.0177647058823529,0.0946472195918643
"282","Shin_1_2016","Ho",0.791029411764706,0.14411238567827
"283","Shin_1_2016","Hs",0.813223529411765,0.161313656153981
"284","Shin_1_2016","Ht",0.813223529411765,0.161313656153981
"285","Shin_1_2016","N_ALLELES",14.7647058823529,7.79847270115041
"286","Shin_1_2016","SHANNON_IDX",2.13203841032866,0.741436761826877
"287","Shin_1_2016","SIMPSON_IDX",0.799384515226298,0.158277583998267
"288","Shin_1_2016","STODD_TAYLOR_IDX",8.45932529943818,5.92842055670205
"289","Shin_1_2017","EVENNESS",0.760178489490936,0.109752232544192
"290","Shin_1_2017","Fis",-0.00265882352941177,0.141913891404363
"291","Shin_1_2017","Ho",0.815741176470588,0.133907468326189
"292","Shin_1_2017","Hs",0.824494117647059,0.143893087353894
"293","Shin_1_2017","Ht",0.824494117647059,0.143893087353894
"294","Shin_1_2017","N_ALLELES",11.5294117647059,5.28107052427374
"295","Shin_1_2017","SHANNON_IDX",2.0218346000851,0.613754885878726
"296","Shin_1_2017","SIMPSON_IDX",0.799037875512368,0.139084775910256
"297","Shin_1_2017","STODD_TAYLOR_IDX",7.03217509091011,3.73211780099164
"298","Shin_2","EVENNESS",0.729377849763198,0.111085478731839
"299","Shin_2","Fis",0.0227647058823529,0.101701960042423
"300","Shin_2","Ho",0.803894117647059,0.147973424432346
"301","Shin_2","Hs",0.828094117647059,0.146926722682551
"302","Shin_2","Ht",0.828094117647059,0.146926722682551
"303","Shin_2","N_ALLELES",17.3529411764706,9.11003002513293
"304","Shin_2","SHANNON_IDX",2.24807045001685,0.733763872209494
"305","Shin_2","SIMPSON_IDX",0.819254013621021,0.14556152691841
"306","Shin_2","STODD_TAYLOR_IDX",9.29105506133526,6.39443558864408
"307","Shin_2_2016","EVENNESS",0.760264766057038,0.112815199644962
"308","Shin_2_2016","Fis",0.0357470588235294,0.0883604557879758
"309","Shin_2_2016","Ho",0.780658823529412,0.165837556281831
"310","Shin_2_2016","Hs",0.813064705882353,0.161432354026294
"311","Shin_2_2016","Ht",0.813064705882353,0.161432354026294
"312","Shin_2_2016","N_ALLELES",11.7647058823529,5.88992160139575
"313","Shin_2_2016","SHANNON_IDX",2.00643060998394,0.670873860157751
"314","Shin_2_2016","SIMPSON_IDX",0.789336692121955,0.156789237137605
"315","Shin_2_2016","STODD_TAYLOR_IDX",7.37627497111549,4.74842514551721
"316","Shin_2_2017","EVENNESS",0.758682032199595,0.101607557889349
"317","Shin_2_2017","Fis",0.0134058823529412,0.134425957642991
"318","Shin_2_2017","Ho",0.817823529411765,0.153941687537082
"319","Shin_2_2017","Hs",0.835088235294118,0.13682705270867
"320","Shin_2_2017","Ht",0.835088235294118,0.13682705270867
"321","Shin_2_2017","N_ALLELES",14.7058823529412,7.53960133132344
"322","Shin_2_2017","SHANNON_IDX",2.18305211721664,0.674138855159546
"323","Shin_2_2017","SIMPSON_IDX",0.820840167862945,0.135159503688394
"324","Shin_2_2017","STODD_TAYLOR_IDX",8.64523687363556,5.48026845323137
